GEOID,state,chd_prev
36119009600,NY,0.047
36111953000,NY,0.06
36119012501,NY,0.049
36117021800,NY,0.073
36119002404,NY,0.057
36119002202,NY,0.06
36113070800,NY,0.056
36119001600,NY,0.052
36119005300,NY,0.046
36119004300,NY,0.079
36119001504,NY,0.057
36119012200,NY,0.048
36119006802,NY,0.052
36119000101,NY,0.055
36119001302,NY,0.051
36119013000,NY,0.048
36119013104,NY,0.044
36107020500,NY,0.072
36119002104,NY,0.061
36119013900,NY,0.05
36119009100,NY,0.048
36119001402,NY,0.058
36109001100,NY,0.041
36123150200,NY,0.074
36107020600,NY,0.067
36119000702,NY,0.043
36119000500,NY,0.096
36117021501,NY,0.071
36119014907,NY,0.04
36109000300,NY,0.01
36119013304,NY,0.052
36119001000,NY,0.098
36111951300,NY,0.07
36115086000,NY,0.077
36111950100,NY,0.06
36117020900,NY,0.075
36119011000,NY,0.045
36109000800,NY,0.039
36119014000,NY,0.052
36119012303,NY,0.044
36119012102,NY,0.052
36109002100,NY,0.053
36119001505,NY,0.05
36109001000,NY,0.064
36119014811,NY,0.044
36113074000,NY,0.077
36119005901,NY,0.053
36111954600,NY,0.077
36119008401,NY,0.046
36119004700,NY,0.038
36119000202,NY,0.047
36109000400,NY,0.009
36113070500,NY,0.075
36115080100,NY,0.058
36113070300,NY,0.051
36119002201,NY,0.052
36117020402,NY,0.068
36119014604,NY,0.052
36117020201,NY,0.047
36119000402,NY,0.051
36117020600,NY,0.07
36119009400,NY,0.061
36119014806,NY,0.043
36109001700,NY,0.055
36111952600,NY,0.061
36119012502,NY,0.046
36117020301,NY,0.057
36119002401,NY,0.059
36119013202,NY,0.062
36117021200,NY,0.069
36117021600,NY,0.07
36115085000,NY,0.06
36119001200,NY,0.053
36119010100,NY,0.043
36121970700,NY,0.066
36113072000,NY,0.061
36113070100,NY,0.051
36123150300,NY,0.068
36119003600,NY,0.062
36111954100,NY,0.05
36119010903,NY,0.051
36119000802,NY,0.063
36119004900,NY,0.055
36119001303,NY,0.048
36115091000,NY,0.067
36119000401,NY,0.038
36113073000,NY,0.071
36109000500,NY,0.034
36121970100,NY,0.063
36119005001,NY,0.045
36119002403,NY,0.051
36109001800,NY,0.056
36119011200,NY,0.05
36111952300,NY,0.059
36121971000,NY,0.07
36119007000,NY,0.047
36113073500,NY,0.072
36119002101,NY,0.054
36115087000,NY,0.07
36113070602,NY,0.07
36117020302,NY,0.056
36119010500,NY,0.045
36117020202,NY,0.043
36115094000,NY,0.056
36115084000,NY,0.082
36119008200,NY,0.053
36119000600,NY,0.078
36111951000,NY,0.07
36117020401,NY,0.067
36119010200,NY,0.047
36119013500,NY,0.048
36119014909,NY,0.065
36119004000,NY,0.06
36119010600,NY,0.051
36111953800,NY,0.053
36119003500,NY,0.056
36119013600,NY,0.051
36117021502,NY,0.078
36119002405,NY,0.058
36111955400,NY,0.048
36119003300,NY,0.059
36119013700,NY,0.063
36119014701,NY,0.06
36109001400,NY,0.046
36119002700,NY,0.047
36113070701,NY,0.07
36119004600,NY,0.056
36119014100,NY,0.054
36119011700,NY,0.05
36119007100,NY,0.04
36119007700,NY,0.041
36119012101,NY,0.045
36119013800,NY,0.046
36109000100,NY,0.034
36119002106,NY,0.042
36119000300,NY,0.068
36119004800,NY,0.047
36119014805,NY,0.052
36119012802,NY,0.051
36117021700,NY,0.074
36119012900,NY,0.052
36119008700,NY,0.053
36121970900,NY,0.057
36111950900,NY,0.073
36119003400,NY,0.047
36119002000,NY,0.059
36115089000,NY,0.059
36119006000,NY,0.037
36119014703,NY,0.044
36119007402,NY,0.049
36119982000,NY,0.043
36119005800,NY,0.063
36113076000,NY,0.084
36119002402,NY,0.048
36119014400,NY,0.053
36119009703,NY,0.063
36119006200,NY,0.059
36119008403,NY,0.052
36111954000,NY,0.058
36117020101,NY,0.052
36119008404,NY,0.047
36119009500,NY,0.047
36119007200,NY,0.059
36119005200,NY,0.046
36119008302,NY,0.055
36119010803,NY,0.059
36119005002,NY,0.053
36119007300,NY,0.047
36119009300,NY,0.066
36119009200,NY,0.048
36123150100,NY,0.075
36119010400,NY,0.05
36119005902,NY,0.049
36119012000,NY,0.055
36119006300,NY,0.065
36119012301,NY,0.042
36119003800,NY,0.055
36113070200,NY,0.055
36119008301,NY,0.05
36119013103,NY,0.044
36119014200,NY,0.05
